IP,USUARIO,FECHA,METODO,CODIGORESPUESTA,TAMAOBJETO
526420252,0,15052021082524,2,200,221
526420252,0,15052021082525,2,200,221
526420252,0,15052021082526,2,200,221
526420252,0,15052021082527,2,200,221
526420252,0,15052021082528,2,200,221
526420252,0,15052021082529,2,200,221
526420252,0,15052021082530,2,200,221
526420252,0,15052021082531,2,200,221
526420252,0,15052021082532,2,200,221
526420252,0,15052021082534,2,200,221
526420252,0,15052021082535,2,200,221
526420252,0,15052021082536,2,200,221
14476103165,0,15052021083137,2,200,20
19515420063,0,15052021083136,1,200,19832
19515420063,0,15052021083137,1,301,0
19515420063,0,15052021083138,1,404,18642
19515420063,0,15052021083138,1,404,18642
19515420063,0,15052021083139,1,200,1209
19515420063,0,15052021083139,2,200,413
19515420063,0,15052021083140,2,200,413
19515420063,0,15052021083140,2,200,413
19515420063,0,15052021083141,2,200,413
19515420063,0,15052021083141,2,200,413
19515420063,0,15052021083142,2,200,413
19515420063,0,15052021083143,2,200,413
19515420063,0,15052021083143,2,200,413
19515420063,0,15052021083144,2,200,413
19515420063,0,15052021083144,2,200,413
19515420063,0,15052021083145,2,200,413
19515420063,0,15052021083145,2,200,413
19515420063,0,15052021083146,2,200,413
19515420063,0,15052021083147,2,200,413
19515420063,0,15052021083147,2,200,413
19515420063,0,15052021083148,2,200,413
19515420063,0,15052021083148,2,200,413
19515420063,0,15052021083149,2,200,413
19515420063,0,15052021083149,2,200,413
19515420063,0,15052021083150,2,200,413
19515420063,0,15052021083150,2,200,413
19515420063,0,15052021083151,2,200,413
19515420063,0,15052021083152,2,200,413
19515420063,0,15052021083152,2,200,413
19515420063,0,15052021083153,2,200,413
19515420063,0,15052021083153,2,200,413
19515420063,0,15052021083154,2,200,413
19515420063,0,15052021083154,2,200,413
19515420063,0,15052021083155,2,200,413
19515420063,0,15052021083155,2,200,413
19515420063,0,15052021083156,2,200,413
19515420063,0,15052021083157,2,200,413
19515420063,0,15052021083157,2,200,413
19515420063,0,15052021083158,2,200,413
19515420063,0,15052021083158,2,200,413
19515420063,0,15052021083159,2,200,413
19515420063,0,15052021083200,2,200,413
19515420063,0,15052021083200,2,200,413
19515420063,0,15052021083201,2,200,413
19515420063,0,15052021083201,2,200,413
19515420063,0,15052021083202,2,200,413
19515420063,0,15052021083202,2,200,413
14476103165,0,15052021083204,2,200,20
19515420063,0,15052021083203,2,200,413
19515420063,0,15052021083204,2,200,413
19515420063,0,15052021083205,2,200,413
19515420063,0,15052021083205,2,200,413
19515420063,0,15052021083206,2,200,413
19515420063,0,15052021083206,2,200,413
19515420063,0,15052021083207,2,200,413
19515420063,0,15052021083207,2,200,413
19515420063,0,15052021083208,2,200,413
19515420063,0,15052021083209,2,200,413
19515420063,0,15052021083209,2,200,413
19515420063,0,15052021083210,2,200,413
19515420063,0,15052021083210,2,200,413
19515420063,0,15052021083211,2,200,413
19515420063,0,15052021083211,2,200,413
19515420063,0,15052021083212,2,200,413
19515420063,0,15052021083212,2,200,413
19515420063,0,15052021083213,2,200,413
19515420063,0,15052021083214,2,200,413
19515420063,0,15052021083214,2,200,413
19515420063,0,15052021083215,2,200,413
19515420063,0,15052021083215,2,200,413
19515420063,0,15052021083216,2,200,413
19515420063,0,15052021083217,2,200,413
19515420063,0,15052021083217,2,200,413
19515420063,0,15052021083218,2,200,413
19515420063,0,15052021083218,2,200,413
19515420063,0,15052021083219,2,200,413
19515420063,0,15052021083219,2,200,413
19515420063,0,15052021083220,2,200,413
19515420063,0,15052021083220,2,200,413
19515420063,0,15052021083221,2,200,413
19271224240,0,15052021083240,1,200,118
1923670176,0,15052021083241,1,200,231
19271326,0,15052021083242,1,404,5826
1927112140,0,15052021083243,1,404,5826
192365237,0,15052021083244,1,200,6218
14476103165,0,15052021083905,2,200,20
184168152199,0,15052021083904,1,302,0
184168152199,0,15052021083906,1,200,9021
14476103165,0,15052021085403,2,200,20
69163152113,0,15052021085403,1,200,0
14476103165,0,15052021091114,2,200,20
543614953,0,15052021091113,1,200,118
5436148114,0,15052021091115,1,200,6218
14476103165,0,15052021094717,2,200,20
207461360,0,15052021094716,1,200,231
14476103165,0,15052021095556,2,200,20
51178146199,0,15052021095556,1,302,0
51178146199,0,15052021095557,1,200,9029
14476103165,0,15052021102931,2,200,20
207461366,0,15052021102930,1,200,191
14476103165,0,15052021103021,2,200,20
51178146199,0,15052021103021,1,404,18642
14476103165,0,15052021103705,2,200,20
121510358,0,15052021103704,1,200,6218
14476103165,0,15052021111902,2,200,20
35228237163,0,15052021111901,1,200,2752
35228237163,0,15052021111902,1,301,20
35228237163,0,15052021111903,1,200,6317
14476103165,0,15052021111904,2,200,20
35228237163,0,15052021111904,1,200,491
35228237163,0,15052021111905,1,301,20
35228237163,0,15052021111906,1,404,5826
14476103165,0,15052021112125,2,200,20
1511069643,0,15052021112125,1,200,1550
14476103165,0,15052021122250,2,200,20
662496476,0,15052021122249,1,301,20
662497064,0,15052021122251,1,200,118
662496472,0,15052021122253,1,301,20
662497064,0,15052021122255,1,200,6218
14476103165,0,15052021122516,2,200,20
662496474,0,15052021122515,1,301,20
662497066,0,15052021122517,1,200,6218
662497064,0,15052021122523,1,200,51338
662497094,0,15052021122523,1,200,4288
662497064,0,15052021122524,1,200,1426
662497094,0,15052021122527,1,200,14229
662497094,0,15052021122530,2,200,166
14476103165,0,15052021123119,2,200,20
8216518518,0,15052021123118,1,301,20
8216518518,0,15052021123137,1,404,5826
14476103165,0,15052021151434,2,200,20
1852201014,0,15052021151434,2,200,415
103277423,0,15052021164824,1,404,18642
14476103165,0,15052021164825,2,200,20
893224921,0,15052021165218,1,404,18642
14476103165,0,15052021165219,2,200,20
14476103165,0,15052021165218,2,200,20
893224921,0,15052021165218,1,404,18642
14476103165,0,15052021180317,2,200,20
207461360,0,15052021180316,1,200,231
14476103165,0,15052021190703,2,200,20
663319439,0,15052021190702,1,404,18642
14476103165,0,15052021205729,2,200,20
1465915172,0,15052021205728,1,404,5826
14476103165,0,15052021213533,2,200,20
662496474,0,15052021213533,1,301,20
662497094,0,15052021213534,1,200,6218
662497066,0,15052021213538,2,200,166
14476103165,0,15052021213700,2,200,20
662496472,0,15052021213659,1,301,20
662497064,0,15052021213701,1,200,6218
14476103165,0,15052021215045,2,200,20
69163163198,0,15052021215045,1,404,18642
14476103165,0,15052021215911,2,200,20
1945156112,0,15052021215911,1,404,18642
14476103165,0,15052021224750,2,200,20
662497094,0,15052021224749,1,200,118
14476103165,0,15052021225052,2,200,20
121511311,0,15052021225051,1,200,6218
14476103165,0,15052021225114,2,200,20
2074613187,0,15052021225114,1,200,194
14476103165,0,15052021230242,2,200,20
19618968215,0,15052021230242,1,405,60
14476103165,0,15052021231422,2,200,20
543614859,0,15052021231421,1,200,6218
14476103165,0,15052021232227,2,200,20
207461360,0,15052021232227,1,200,189
14476103165,0,16052021000020,2,200,20
917616244,0,16052021000019,1,200,19832
14476103165,0,16052021003534,2,200,20
8119823114,0,16052021003533,1,405,60
14476103165,0,16052021004444,2,200,20
1540161131,0,16052021004444,1,404,18642
14476103165,0,16052021020154,2,200,20
120258835,0,16052021020154,1,404,18642
14476103165,0,16052021040607,2,200,20
207461360,0,16052021040603,1,200,231
207461366,0,16052021044517,1,200,191
14476103165,0,16052021044518,2,200,20
14476103165,0,16052021050802,2,200,20
4513011200,0,16052021050800,2,200,415
14476103165,0,16052021051258,2,200,20
1956013810,0,16052021051257,2,200,415
1987123938,0,16052021051350,2,200,415
14476103165,0,16052021051351,2,200,20
1987123938,0,16052021051350,2,200,415
208109937,0,16052021051546,2,200,415
14476103165,0,16052021051547,2,200,20
208109937,0,16052021051546,2,200,415
5062177189,0,16052021051555,2,200,415
5062177189,0,16052021051555,2,200,415
5063194169,0,16052021051657,2,200,415
14476103165,0,16052021051658,2,200,20
5063194169,0,16052021051657,2,200,415
1987123830,0,16052021051701,2,200,415
1987123830,0,16052021051701,2,200,415
451576021,0,16052021051753,2,200,415
14476103165,0,16052021051754,2,200,20
451576021,0,16052021051753,2,200,415
14476103165,0,16052021051812,2,200,20
19052205125,0,16052021051811,1,200,6218
19052205125,0,16052021051813,1,304,0
19052205125,0,16052021051813,1,304,0
19052205125,0,16052021051813,1,304,0
19052205125,0,16052021051813,1,304,0
19052205125,0,16052021051817,1,304,0
19052205125,0,16052021051817,2,200,166
19052205125,0,16052021051817,1,200,350905
19052205125,0,16052021051843,1,301,248
19052205125,0,16052021051844,1,302,20
19052205125,0,16052021051845,1,200,2752
19052205125,0,16052021051846,1,200,5845
19052205125,0,16052021051846,1,304,0
19052205125,0,16052021051846,1,200,25083
19052205125,0,16052021051846,1,200,5486
19052205125,0,16052021051846,1,200,2477
19052205125,0,16052021051846,1,200,351
19052205125,0,16052021051846,1,200,9532
19052205125,0,16052021051846,1,200,1077
19052205125,0,16052021051846,1,200,1119
19052205125,0,16052021051846,1,200,16045
19052205125,0,16052021051846,1,200,5463
19052205125,0,16052021051848,1,200,1521
19052205125,0,16052021051846,1,200,99310
14476103165,0,16052021051914,2,200,20
19052205125,0,16052021051913,1,200,2752
19052205125,0,16052021051915,1,206,1
19052205125,0,16052021051915,1,206,72624
19052205125,0,16052021051921,2,302,20
19052205125,0,16052021051922,1,200,32322
19052205125,0,16052021051917,1,200,822237
19052205125,0,16052021051924,1,200,5166
19052205125,0,16052021051924,1,200,18415
19052205125,0,16052021051924,1,200,1632
19052205125,0,16052021051924,1,200,12575
19052205125,0,16052021051925,1,200,1864
19052205125,0,16052021051925,1,200,20787
19052205125,0,16052021051925,1,200,15612
19052205125,0,16052021051925,1,200,11592
19052205125,0,16052021051925,1,200,36148
19052205125,0,16052021051926,1,200,3250
19052205125,0,16052021051926,1,200,34965
19052205125,0,16052021051926,1,200,1157
19052205125,0,16052021051926,1,200,4591
19052205125,0,16052021051926,1,200,7859
19052205125,0,16052021051926,1,200,1268
19052205125,0,16052021051926,1,200,19669
19052205125,0,16052021051926,1,200,10419
19052205125,0,16052021051926,1,200,1219
19052205125,0,16052021051925,1,200,87660
19052205125,0,16052021051927,1,200,3067
19052205125,0,16052021051927,1,200,1025
19052205125,0,16052021051928,1,200,13811
19052205125,0,16052021051928,1,200,5994
19052205125,0,16052021051924,1,200,105026
19052205125,0,16052021051928,1,200,2093
19052205125,0,16052021051928,1,200,9315
19052205125,0,16052021051928,1,200,7406
19052205125,0,16052021051928,1,200,3785
19052205125,0,16052021051928,1,200,15185
19052205125,0,16052021051928,1,200,72805
19052205125,0,16052021051929,1,200,24782
19052205125,0,16052021051929,1,200,3380
19052205125,0,16052021051929,1,200,6677
19052205125,0,16052021051930,1,200,8767
19052205125,0,16052021051929,1,200,58318
19052205125,0,16052021051930,1,200,2373
19052205125,0,16052021051930,1,200,458
19052205125,0,16052021051930,1,200,40826
19052205125,0,16052021051930,1,200,2650
19052205125,0,16052021051930,1,304,0
19052205125,0,16052021051930,1,200,2228
19052205125,0,16052021051931,1,200,23818
19052205125,0,16052021051931,1,200,3037
19052205125,0,16052021051931,1,200,13932
19052205125,0,16052021051931,1,200,5832
19052205125,0,16052021051931,1,200,906
19052205125,0,16052021051931,1,200,1193
19052205125,0,16052021051931,1,200,10909
19052205125,0,16052021051931,1,200,12857
19052205125,0,16052021051931,1,304,0
19052205125,0,16052021051931,1,200,11189
19052205125,0,16052021051929,1,200,204020
19052205125,0,16052021051931,1,200,107201
19052205125,0,16052021051933,1,200,14176
19052205125,0,16052021051931,1,200,157610
19052205125,0,16052021051935,2,200,36
19052205125,0,16052021051935,2,200,36
19052205125,0,16052021051935,2,200,352
19052205125,0,16052021051935,1,200,551
14476103165,0,16052021052008,2,200,20
1377476181,0,16052021052007,1,404,5826
16015315421,0,16052021052009,2,200,415
19052205125,0,16052021052020,1,200,27624
19052205125,0,16052021052022,1,304,0
19052205125,0,16052021052023,1,200,2250
19052205125,0,16052021052023,1,200,7374
19052205125,0,16052021052023,2,200,67
19052205125,0,16052021052029,1,200,1080
19052205125,0,16052021052030,1,200,12451
19052205125,0,16052021052029,1,200,100618
19052205125,0,16052021052032,1,200,12463
19052205125,0,16052021052034,1,200,1571
19052205125,0,16052021052034,1,200,7829
19052205125,0,16052021052026,1,200,190787
19052205125,0,16052021052033,1,200,118656
19052205125,0,16052021052035,1,200,4482
19052205125,0,16052021052029,1,200,160807
19052205125,0,16052021052035,1,200,1777
19052205125,0,16052021052036,1,200,14626
977424200,0,16052021052037,2,200,415
19052205125,0,16052021052037,1,200,1705
977424200,0,16052021052037,2,200,415
19052205125,0,16052021052038,1,200,1702
19052205125,0,16052021052038,1,200,34493
19052205125,0,16052021052038,1,200,1688
19052205125,0,16052021052038,1,200,9851
19052205125,0,16052021052039,1,200,32611
19052205125,0,16052021052039,1,200,12768
19052205125,0,16052021052040,1,200,1408
20021922225,0,16052021052040,2,200,415
19052205125,0,16052021052040,1,200,4337
19052205125,0,16052021052040,1,200,4079
20021922225,0,16052021052040,2,200,415
19052205125,0,16052021052044,1,200,5605
19052205125,0,16052021052045,1,200,48867
19052205125,0,16052021052048,1,200,2824
19052205125,0,16052021052048,1,200,7351
19052205125,0,16052021052049,1,200,5014
19052205125,0,16052021052049,1,200,3533
19052205125,0,16052021052049,1,200,4652
19052205125,0,16052021052049,1,200,3221
19052205125,0,16052021052051,1,200,1704
19052205125,0,16052021052051,1,200,49770
19052205125,0,16052021052051,1,200,9588
19052205125,0,16052021052051,1,200,8959
19052205125,0,16052021052052,1,200,16204
19052205125,0,16052021052052,1,304,0
19052205125,0,16052021052042,1,200,166119
19052205125,0,16052021052052,1,200,7699
19052205125,0,16052021052055,1,200,26871
19052205125,0,16052021052057,1,200,7188
19052205125,0,16052021052052,1,200,175556
19052205125,0,16052021052100,1,200,8949
19052205125,0,16052021052101,1,304,0
19052205125,0,16052021052102,1,200,37665
19052205125,0,16052021052103,1,200,26497
19052205125,0,16052021052104,1,200,36729
19052205125,0,16052021052051,1,200,490957
19052205125,0,16052021052106,1,200,26433
19052205125,0,16052021052053,1,200,507167
19052205125,0,16052021052106,1,200,26801
19052205125,0,16052021052107,1,200,9710
19052205125,0,16052021052107,1,200,31647
19052205125,0,16052021052107,1,200,27063
19052205125,0,16052021052107,1,200,28701
19052205125,0,16052021052052,1,200,439642
19052205125,0,16052021052107,1,200,29923
19052205125,0,16052021052108,1,200,26895
19052205125,0,16052021052108,1,200,55067
19052205125,0,16052021052108,1,200,47300
19052205125,0,16052021052109,1,200,11497
19052205125,0,16052021052109,1,200,25587
19052205125,0,16052021052109,1,200,2160
19052205125,0,16052021052109,1,200,28782
19052205125,0,16052021052109,1,200,8561
19052205125,0,16052021052048,1,200,686764
19052205125,0,16052021052110,1,200,4017
19052205125,0,16052021052110,1,200,3554
19052205125,0,16052021052110,1,200,43965
19052205125,0,16052021052110,1,200,34792
19052205125,0,16052021052110,1,200,29073
19052205125,0,16052021052111,1,200,30712
19052205125,0,16052021052110,1,200,150907
14476103165,0,16052021052112,2,200,20
19052205125,0,16052021052111,2,200,67
1987123937,0,16052021052123,2,200,415
1987123937,0,16052021052123,2,200,415
19052205125,0,16052021052057,1,200,1529940
19052205125,0,16052021052138,1,200,22
19052205125,0,16052021052139,1,200,489
19052205125,0,16052021052139,1,200,491
19052205125,0,16052021052139,1,200,475
19052205125,0,16052021052139,1,200,59002
185145203195,0,16052021052209,2,200,415
14476103165,0,16052021052209,2,200,20
185145203195,0,16052021052209,2,200,415
19052205125,0,16052021052245,2,200,101
16015315419,0,16052021052255,2,200,415
16015315419,0,16052021052255,2,200,415
14476103165,0,16052021052327,2,200,20
19052205125,0,16052021052327,2,200,225
1851792439,0,16052021052336,2,200,415
1851792439,0,16052021052336,2,200,415
19052205125,0,16052021052345,2,200,101
1987123938,0,16052021052402,2,200,415
1987123938,0,16052021052402,2,200,415
14476103165,0,16052021052428,2,200,20
19052205125,0,16052021052427,2,200,236
5135237134,0,16052021052450,2,200,415
160153147161,0,16052021052504,2,200,415
14476103165,0,16052021052504,2,200,20
160153147161,0,16052021052504,2,200,415
1987123936,0,16052021052536,2,200,415
1987123936,0,16052021052536,2,200,415
19052205125,0,16052021052546,2,200,101
10413156182,0,16052021052555,2,200,415
10413156182,0,16052021052555,2,200,415
1634478127,0,16052021052557,2,200,415
7216719029,0,16052021052601,2,200,415
7216719029,0,16052021052601,2,200,415
1987123573,0,16052021052611,2,200,415
14476103165,0,16052021052611,2,200,20
1987123573,0,16052021052610,2,200,415
198712382,0,16052021052624,2,200,415
198712382,0,16052021052624,2,200,415
1987123816,0,16052021052626,2,200,415
1987123816,0,16052021052626,2,200,415
19052205125,0,16052021052628,2,200,300
160153147160,0,16052021052643,2,200,415
160153147160,0,16052021052643,2,200,415
5063197166,0,16052021052644,2,200,415
5063197166,0,16052021052645,2,200,415
19052205125,0,16052021052648,2,200,101
4540166167,0,16052021052800,2,200,415
14476103165,0,16052021052800,2,200,20
4540166167,0,16052021052800,2,200,415
14476103165,0,16052021052849,2,200,20
19052205125,0,16052021052848,2,200,101
160153147160,0,16052021052913,2,200,415
14476103165,0,16052021052913,2,200,20
1987123942,0,16052021052912,2,200,415
19052205125,0,16052021052948,2,200,101
14476103165,0,16052021053023,2,200,20
185224137122,0,16052021053022,1,404,18642
19052205125,0,16052021053031,2,200,324
19052205125,0,16052021053048,2,200,101
19052205125,0,16052021053048,1,200,130746
19052205125,0,16052021053053,1,200,1349
19052205125,0,16052021053053,1,200,8601
19052205125,0,16052021053053,1,200,30837
19052205125,0,16052021053053,1,200,16576
19052205125,0,16052021053053,1,200,428
19052205125,0,16052021053053,1,200,26968
19052205125,0,16052021053053,1,200,1614
19052205125,0,16052021053053,1,200,4927
19052205125,0,16052021053054,1,200,2184
19052205125,0,16052021053054,1,200,16417
19052205125,0,16052021053054,1,200,2344
19052205125,0,16052021053054,1,200,12074
19052205125,0,16052021053054,1,200,1519
19052205125,0,16052021053054,1,200,1623
19052205125,0,16052021053054,1,200,8871
19052205125,0,16052021053054,1,200,1322
19052205125,0,16052021053054,1,200,3125
19052205125,0,16052021053054,1,200,2911
19052205125,0,16052021053055,1,200,44010
19052205125,0,16052021053055,1,200,3611
14476103165,0,16052021053132,2,200,20
19052205125,0,16052021053131,2,200,527
19052205125,0,16052021053148,2,200,101
14476103165,0,16052021053232,2,200,20
19052205125,0,16052021053231,2,200,644
19052205125,0,16052021053250,2,200,101
14476103165,0,16052021053333,2,200,20
19052205125,0,16052021053332,2,200,577
19052205125,0,16052021053349,2,200,101
14476103165,0,16052021053433,2,200,20
19052205125,0,16052021053432,2,200,1046
19052205125,0,16052021053449,2,200,101
19052205125,0,16052021053532,2,200,966
19052205125,0,16052021053545,1,200,688
19052205125,0,16052021053546,2,200,1353
19052205125,0,16052021053549,2,200,101
19052205125,0,16052021053550,2,200,21
19052205125,0,16052021053550,1,200,8122
19052205125,0,16052021053551,1,200,19329
14476103165,0,16052021053609,2,200,20
19052205125,0,16052021053609,1,200,191924
19052205125,0,16052021053614,1,200,22
19052205125,0,16052021053614,1,200,489
19052205125,0,16052021053614,1,200,59002
19052205125,0,16052021053625,2,200,1362
14476103165,0,16052021053715,2,200,20
19052205125,0,16052021053714,2,200,101
14476103165,0,16052021053816,2,200,20
19052205125,0,16052021053815,2,200,101
14476103165,0,16052021053915,2,200,20
19052205125,0,16052021053914,2,200,101
19052205125,0,16052021053916,2,200,1169
19052205125,0,16052021053917,2,200,1497
19052205125,0,16052021053927,1,200,8229
19052205125,0,16052021053927,2,200,21
19052205125,0,16052021053945,1,200,192448
19052205125,0,16052021053950,1,200,22
19052205125,0,16052021053950,1,200,489
19052205125,0,16052021053950,1,200,59002
14476103165,0,16052021054050,2,200,20
19052205125,0,16052021054050,2,200,101
14476103165,0,16052021054151,2,200,20
19052205125,0,16052021054150,2,200,101
19052205125,0,16052021054250,2,200,1187
14476103165,0,16052021054251,2,200,20
19052205125,0,16052021054250,2,200,101
19052205125,0,16052021054256,2,200,1517
19052205125,0,16052021054300,2,200,21
19052205125,0,16052021054300,1,200,8244
14476103165,0,16052021054327,2,200,20
19052205125,0,16052021054326,1,200,192471
19052205125,0,16052021054333,1,200,22
19052205125,0,16052021054333,1,200,489
19052205125,0,16052021054333,1,200,59002
19052205125,0,16052021054433,2,200,1208
14476103165,0,16052021054433,2,200,20
19052205125,0,16052021054433,2,200,101
14476103165,0,16052021054533,2,200,20
19052205125,0,16052021054533,2,200,1235
19052205125,0,16052021054533,2,200,101
19052205125,0,16052021054600,2,200,1557
14476103165,0,16052021054633,2,200,20
19052205125,0,16052021054633,2,200,101
19052205125,0,16052021054633,2,200,1235
19052205125,0,16052021054654,2,200,1574
19052205125,0,16052021054733,2,200,1193
14476103165,0,16052021054733,2,200,20
19052205125,0,16052021054733,2,200,101
19052205125,0,16052021054735,2,200,1521
19052205125,0,16052021054738,1,200,8259
19052205125,0,16052021054738,2,200,21
14476103165,0,16052021054857,2,200,20
19052205125,0,16052021054857,1,200,192470
19052205125,0,16052021054901,1,200,22
19052205125,0,16052021054901,1,200,489
19052205125,0,16052021054901,1,200,59002
19052205125,0,16052021055001,2,200,1192
14476103165,0,16052021055002,2,200,20
19052205125,0,16052021055001,2,200,101
19052205125,0,16052021055101,2,400,148
14476103165,0,16052021055102,2,200,20
19052205125,0,16052021055101,2,200,101
14476103165,0,16052021055202,2,200,20
19052205125,0,16052021055201,2,200,101
14476103165,0,16052021055238,2,200,20
19052205125,0,16052021055237,2,200,1529
19052205125,0,16052021055241,2,200,21
19052205125,0,16052021055242,1,200,8267
19052205125,0,16052021055258,1,200,634
19052205125,0,16052021055258,1,200,15196
19052205125,0,16052021055258,1,200,148
19052205125,0,16052021055258,1,200,34291
19052205125,0,16052021055258,1,200,7856
19052205125,0,16052021055300,1,200,324
19052205125,0,16052021055308,1,200,21786
19052205125,0,16052021055310,1,200,18693
19052205125,0,16052021055311,1,200,865
19052205125,0,16052021055311,1,200,45596
19052205125,0,16052021055311,1,200,10712
19052205125,0,16052021055311,1,200,1179
19052205125,0,16052021055311,1,200,23643
19052205125,0,16052021055311,1,200,3458
19052205125,0,16052021055251,1,200,92227
19052205125,0,16052021055312,1,200,6821
19052205125,0,16052021055312,1,200,5065
19052205125,0,16052021055313,1,200,441
19052205125,0,16052021055313,1,200,1122
19052205125,0,16052021055313,1,200,74162
19052205125,0,16052021055259,1,200,110792
19052205125,0,16052021055407,1,304,0
19052205125,0,16052021055407,1,200,15802
19052205125,0,16052021055407,1,200,24154
19052205125,0,16052021055407,1,200,16372
19052205125,0,16052021055408,1,200,40626
19052205125,0,16052021055408,1,200,11857
19052205125,0,16052021055408,1,304,0
19052205125,0,16052021055408,1,304,0
19052205125,0,16052021055408,1,304,0
19052205125,0,16052021055407,1,200,224142
19052205125,0,16052021055433,2,200,16386
19052205125,0,16052021055441,2,200,15889
19052205125,0,16052021055448,2,200,15886
19052205125,0,16052021055503,2,200,15890
19052205125,0,16052021055506,2,200,16197
19052205125,0,16052021055507,1,200,15040
19052205125,0,16052021055508,1,200,10258
19052205125,0,16052021055507,1,200,64779
19052205125,0,16052021055533,2,200,118
19052205125,0,16052021055603,1,200,15040
19052205125,0,16052021055624,2,200,152
14476103165,0,16052021055630,2,200,20
19052205125,0,16052021055630,1,200,6536
19052205125,0,16052021055631,1,304,0
19052205125,0,16052021055632,1,304,0
19052205125,0,16052021055632,1,304,0
19052205125,0,16052021055632,1,304,0
19052205125,0,16052021055632,1,200,10258
19052205125,0,16052021055632,1,304,0
19052205125,0,16052021055632,1,200,15040
19052205125,0,16052021055632,1,200,64779
19052205125,0,16052021055633,2,200,166
19052205125,0,16052021055645,1,200,6536
19052205125,0,16052021055804,2,200,16195
19052205125,0,16052021055806,2,200,15894
19052205125,0,16052021055808,2,200,118
19052205125,0,16052021055827,2,200,15890
19052205125,0,16052021055843,2,200,15887
19052205125,0,16052021055859,2,200,16005
19052205125,0,16052021055904,2,200,15890
19052205125,0,16052021055907,2,200,130
19052205125,0,16052021055909,2,200,15903
19052205125,0,16052021055914,2,200,15879
19052205125,0,16052021055923,2,200,15849
19052205125,0,16052021055931,2,200,15887
19052205125,0,16052021055937,2,200,15882
19052205125,0,16052021060007,2,200,131
19052205125,0,16052021060024,2,200,15871
19052205125,0,16052021060025,2,200,201
19052205125,0,16052021060101,2,200,151
19052205125,0,16052021060125,2,200,152
19052205125,0,16052021060207,2,200,117
19052205125,0,16052021060252,2,200,166
19052205125,0,16052021060304,2,200,760
19052205125,0,16052021060330,2,404,67
14476103165,0,16052021060331,2,200,20
19052205125,0,16052021060330,1,200,8272
19052205125,0,16052021060355,1,200,32008
19052205125,0,16052021060357,1,200,493
14476103165,0,16052021060432,2,200,20
19052205125,0,16052021060432,2,200,1375
19052205125,0,16052021060445,2,200,1372
19052205125,0,16052021060457,2,200,67
14476103165,0,16052021060551,2,200,20
19052205125,0,16052021060550,2,200,32692
19052205125,0,16052021060554,1,200,27838
19052205125,0,16052021060555,2,200,67
14476103165,0,16052021060610,2,200,20
19052205125,0,16052021060610,2,200,67
19052205125,0,16052021060625,2,200,67
19052205125,0,16052021060625,1,200,190790
19052205125,0,16052021060627,1,200,192134
19052205125,0,16052021060629,1,200,22
19052205125,0,16052021060630,1,200,489
19052205125,0,16052021060630,1,200,59002
19052205125,0,16052021060631,1,200,22
19052205125,0,16052021060631,1,200,489
19052205125,0,16052021060631,1,200,59002
19052205125,0,16052021060730,2,200,101
14476103165,0,16052021060731,2,200,20
19052205125,0,16052021060730,2,200,1186
19052205125,0,16052021060731,2,200,101
14476103165,0,16052021060829,2,200,20
19052205125,0,16052021060829,1,200,688
19052205125,0,16052021060830,2,200,101
19052205125,0,16052021060830,2,200,929
19052205125,0,16052021060837,2,200,21
19052205125,0,16052021060840,2,200,1304
19052205125,0,16052021060844,2,200,21
19052205125,0,16052021060844,1,200,8152
19052205125,0,16052021060845,2,200,166
19052205125,0,16052021060858,1,200,8394
14476103165,0,16052021060906,2,200,20
19052205125,0,16052021060906,1,200,8394
19052205125,0,16052021060911,1,200,32769
19052205125,0,16052021060916,2,200,1368
19052205125,0,16052021060932,2,200,101
14476103165,0,16052021061013,2,200,20
19052205125,0,16052021061013,2,200,67
19052205125,0,16052021061038,2,200,1416
19052205125,0,16052021061048,2,200,33336
19052205125,0,16052021061052,2,200,101
19052205125,0,16052021061053,2,200,21
19052205125,0,16052021061053,1,200,28001
19052205125,0,16052021061054,2,200,67
19052205125,0,16052021061056,1,200,8002
14476103165,0,16052021061115,2,200,20
19052205125,0,16052021061114,1,200,192708
19052205125,0,16052021061122,1,200,22
19052205125,0,16052021061122,1,200,489
19052205125,0,16052021061122,1,200,59002
19052205125,0,16052021061222,2,200,1762
14476103165,0,16052021061222,2,200,20
19052205125,0,16052021061222,2,200,101
19052205125,0,16052021061251,2,200,67
14476103165,0,16052021061313,2,200,20
19052205125,0,16052021061312,2,200,2216
14476103165,0,16052021061323,2,200,20
19052205125,0,16052021061322,2,200,101
14476103165,0,16052021061453,2,200,20
19052205125,0,16052021061452,2,200,67
14476103165,0,16052021061524,2,200,20
19052205125,0,16052021061523,2,200,101
14476103165,0,16052021061654,2,200,20
19052205125,0,16052021061653,2,200,67
14476103165,0,16052021061725,2,200,20
19052205125,0,16052021061724,2,200,101
14476103165,0,16052021061855,2,200,20
19052205125,0,16052021061854,2,200,67
14476103165,0,16052021061926,2,200,20
19052205125,0,16052021061925,2,200,101
14476103165,0,16052021062045,2,200,20
19052205125,0,16052021062044,2,200,101
19052205125,0,16052021062055,2,200,67
14476103165,0,16052021062146,2,200,20
19052205125,0,16052021062145,2,200,101
14476103165,0,16052021062257,2,200,20
19052205125,0,16052021062256,2,200,67
14476103165,0,16052021062347,2,200,20
19052205125,0,16052021062346,2,200,101
14476103165,0,16052021062458,2,200,20
